transaction_number,stock_name,order_type,quantity,timestamp
1851,BoarCo,sell,1,1746653812.0472908
1852,MenhirCo,sell,1,1746653812.0477738
1853,LutetiaTech,sell,1,1746653812.0480871
1854,BoarCo,sell,1,1746653812.0524359
1855,LutetiaTech,sell,1,1746653812.0527942
1856,BoarCo,sell,1,1746653812.056849
1857,PiloteCo,sell,1,1746653812.0582342
1858,PiloteCo,sell,1,1746653812.068746
1859,BoarCo,sell,1,1746653812.2841868
1860,CaesarTech,sell,1,1746653812.284631
1861,Goscinnyium,sell,1,1746653812.285028
1862,Reneium,sell,1,1746653812.286895
1863,DogmatixCo,sell,1,1746653812.289414
1864,CaesarTech,sell,1,1746653812.2914188
1865,BoarCo,sell,1,1746653812.29195
1866,Goscinnyium,sell,1,1746653812.292202
1867,Reneium,sell,1,1746653812.292869
1868,DogmatixCo,sell,1,1746653812.2958012
1869,MenhirCo,sell,1,1746653812.298074
1870,BoarCo,sell,1,1746653812.298435
1871,CaesarTech,sell,1,1746653812.29868
1872,Reneium,sell,1,1746653812.299385
1873,DogmatixCo,sell,1,1746653812.302599
1874,MenhirCo,sell,1,1746653812.304031
1875,MenhirCo,sell,1,1746653812.3050199
1876,Reneium,sell,1,1746653812.3054929
1877,BoarCo,sell,1,1746653812.305897
1878,Goscinnyium,sell,1,1746653812.30904
1879,MenhirCo,sell,1,1746653812.31071
1880,MenhirCo,sell,1,1746653812.311166
1881,BoarCo,sell,1,1746653812.312628
1882,Reneium,sell,1,1746653812.3136058
1883,Goscinnyium,sell,1,1746653812.316561
1884,DogmatixCo,sell,1,1746653812.318122
1885,MenhirCo,sell,1,1746653812.31891
1886,BoarCo,sell,1,1746653812.319447
1887,Reneium,sell,1,1746653812.321126
1888,BoarCo,sell,1,1746653812.323091
1889,DogmatixCo,sell,1,1746653812.326684
1890,RottenFishCo,sell,1,1746653812.3277519
1891,BoarCo,sell,1,1746653812.328802
1892,RottenFishCo,sell,1,1746653812.329437
1893,Reneium,sell,1,1746653812.330019
1894,DogmatixCo,sell,1,1746653812.334015
1895,RottenFishCo,sell,1,1746653812.3345768
1896,RottenFishCo,sell,1,1746653812.3351932
1897,BoarCo,sell,1,1746653812.3360598
1898,Reneium,sell,1,1746653812.3373911
1899,DogmatixCo,sell,1,1746653812.3402061
1900,RottenFishCo,sell,1,1746653812.342349
1901,RottenFishCo,sell,1,1746653812.34262
1902,BoarCo,sell,1,1746653812.343425
1903,Reneium,sell,1,1746653812.3444648
1904,DogmatixCo,sell,1,1746653812.347896
1905,Reneium,sell,1,1746653812.351163
1906,Reneium,sell,1,1746653812.35219
1907,BoarCo,sell,1,1746653812.352439
1908,RottenFishCo,sell,1,1746653812.3527539
1909,Goscinnyium,sell,1,1746653812.354464
1910,Reneium,sell,1,1746653812.3575912
1911,Reneium,sell,1,1746653812.3589492
1912,GameStart,sell,1,1746653812.359803
1913,RottenFishCo,sell,1,1746653812.3601868
1914,Goscinnyium,sell,1,1746653812.3611588
1915,Reneium,sell,1,1746653812.365154
1916,Reneium,sell,1,1746653812.365437
1917,Reneium,sell,1,1746653812.366189
1918,RottenFishCo,sell,1,1746653812.36657
1919,Goscinnyium,sell,1,1746653812.367253
1920,Reneium,sell,1,1746653812.3719869
1921,Reneium,sell,1,1746653812.372341
1922,RottenFishCo,sell,1,1746653812.372949
1923,Reneium,sell,1,1746653812.373515
1924,Goscinnyium,sell,1,1746653812.374202
1925,Reneium,sell,1,1746653812.3790941
1926,Reneium,sell,1,1746653812.379591
1927,RottenFishCo,sell,1,1746653812.380129
1928,Reneium,sell,1,1746653812.380809
1929,Goscinnyium,sell,1,1746653812.3817348
1930,Reneium,sell,1,1746653812.385806
1931,DogmatixCo,sell,1,1746653812.386626
1932,RottenFishCo,sell,1,1746653812.387278
1933,Reneium,sell,1,1746653812.387645
1934,Goscinnyium,sell,1,1746653812.3883488
1935,Reneium,sell,1,1746653812.3939981
1936,DogmatixCo,sell,1,1746653812.3942661
1937,PiloteCo,sell,1,1746653812.394654
1938,PiloteCo,sell,1,1746653812.39604
1939,Reneium,sell,1,1746653812.403222
1940,DogmatixCo,sell,1,1746653812.403331
1941,PiloteCo,sell,1,1746653812.4034612
1942,PiloteCo,sell,1,1746653812.403681
1943,DogmatixCo,sell,1,1746653812.422477
1944,PiloteCo,sell,1,1746653812.4226508
1945,Reneium,sell,1,1746653812.422754
1946,MenhirCo,sell,1,1746653812.4231732
1947,DogmatixCo,sell,1,1746653812.429871
1948,MenhirCo,sell,1,1746653812.430559
1949,Reneium,sell,1,1746653812.43067
1950,PiloteCo,sell,1,1746653812.4307961
1951,DogmatixCo,sell,1,1746653812.43853
1952,MenhirCo,sell,1,1746653812.438716
1953,Reneium,sell,1,1746653812.4388301
1954,PiloteCo,sell,1,1746653812.4392068
1955,MenhirCo,sell,1,1746653812.444528
1956,DogmatixCo,sell,1,1746653812.447102
1957,PiloteCo,sell,1,1746653812.447366
1958,Reneium,sell,1,1746653812.44749
1959,MenhirCo,sell,1,1746653812.451434
1960,Reneium,sell,1,1746653812.455502
1961,DogmatixCo,sell,1,1746653812.455741
1962,PiloteCo,sell,1,1746653812.456067
1963,DogmatixCo,sell,1,1746653812.456269
1964,DogmatixCo,sell,1,1746653812.462136
1965,Reneium,sell,1,1746653812.4627788
1966,BoarCo,sell,1,1746653812.463052
1967,PiloteCo,sell,1,1746653812.4634821
1968,DogmatixCo,sell,1,1746653812.469557
1969,Reneium,sell,1,1746653812.4713259
1970,BoarCo,sell,1,1746653812.471693
1971,DogmatixCo,sell,1,1746653812.477549
1972,BoarCo,sell,1,1746653812.477962
1973,Reneium,sell,1,1746653812.479249
1974,BoarCo,sell,1,1746653812.486239
1975,DogmatixCo,sell,1,1746653812.486791
1976,Reneium,sell,1,1746653812.4870842
1977,Reneium,sell,1,1746653812.493217
1978,BoarCo,sell,1,1746653812.493386
1979,DogmatixCo,sell,1,1746653812.493877
1980,Reneium,sell,1,1746653812.5011368
1981,DogmatixCo,sell,1,1746653812.501336
1982,DogmatixCo,sell,1,1746653812.510626
1983,Reneium,sell,1,1746653812.5134568
1984,DogmatixCo,sell,1,1746653812.5218391
1985,DogmatixCo,sell,1,1746653812.534556
1986,DogmatixCo,sell,1,1746653817.8386729
1987,PiloteCo,sell,1,1746653817.838881
1988,CaesarTech,sell,1,1746653817.839593
1989,Goscinnyium,sell,1,1746653817.8401432
1990,DogmatixCo,sell,1,1746653817.845579
1991,MenhirCo,sell,1,1746653817.846123
1992,GameStart,sell,1,1746653817.846456
1993,PiloteCo,sell,1,1746653817.847203
1994,BoarCo,sell,1,1746653817.8509681
1995,DogmatixCo,sell,1,1746653817.85165
1996,LutetiaTech,sell,1,1746653817.852963
1997,Reneium,sell,1,1746653817.854312
1998,PiloteCo,sell,1,1746653817.8546371
1999,GameStart,sell,1,1746653817.858995
2000,PiloteCo,sell,1,1746653817.860797
2001,BoarCo,sell,1,1746653817.863979
2002,MenhirCo,sell,1,1746653817.86762
2003,LutetiaTech,sell,1,1746653817.8682501
2004,CaesarTech,sell,1,1746653817.868945
2005,CaesarTech,sell,1,1746653817.8705652
2006,GameStart,sell,1,1746653817.871684
2007,Goscinnyium,sell,1,1746653817.876301
2008,LutetiaTech,sell,1,1746653817.8779168
2009,RottenFishCo,sell,1,1746653817.879529
2010,Reneium,sell,1,1746653817.8923252
2011,DogmatixCo,sell,1,1746653818.0281012
2012,PiloteCo,sell,1,1746653818.0286772
2013,DogmatixCo,sell,1,1746653818.030106
2014,MenhirCo,sell,1,1746653818.0483232
2015,RottenFishCo,sell,1,1746653818.050391
2016,MenhirCo,sell,1,1746653818.050808
2017,LutetiaTech,sell,1,1746653818.0514839
2018,Goscinnyium,sell,1,1746653818.054131
2019,CaesarTech,sell,1,1746653818.055379
2020,CaesarTech,sell,1,1746653818.055983
2021,MenhirCo,sell,1,1746653818.057348
2022,LutetiaTech,sell,1,1746653818.058013
2023,GameStart,sell,1,1746653818.0609338
2024,CaesarTech,sell,1,1746653818.0617769
2025,PiloteCo,sell,1,1746653818.063073
2026,LutetiaTech,sell,1,1746653818.0635462
2027,LutetiaTech,sell,1,1746653818.064078
2028,RottenFishCo,sell,1,1746653818.067492
2029,BoarCo,sell,1,1746653818.06798
2030,MenhirCo,sell,1,1746653818.069731
2031,LutetiaTech,sell,1,1746653818.069974
2032,BoarCo,sell,1,1746653818.0704389
2033,RottenFishCo,sell,1,1746653818.073938
2034,BoarCo,sell,1,1746653818.074393
2035,RottenFishCo,sell,1,1746653818.075148
2036,LutetiaTech,sell,1,1746653818.075635
2037,Reneium,sell,1,1746653818.076204
2038,BoarCo,sell,1,1746653818.08394
2039,GameStart,sell,1,1746653818.085344
2040,RottenFishCo,sell,1,1746653818.118004
2041,Reneium,sell,1,1746653818.316848
2042,CaesarTech,sell,1,1746653818.32257
2043,CaesarTech,sell,1,1746653818.323358
2044,RottenFishCo,sell,1,1746653818.3238761
2045,MenhirCo,sell,1,1746653818.324507
2046,Goscinnyium,sell,1,1746653818.326498
2047,Reneium,sell,1,1746653818.3348968
2048,CaesarTech,sell,1,1746653818.340169
2049,MenhirCo,sell,1,1746653818.340668
2050,RottenFishCo,sell,1,1746653818.341105
2051,Goscinnyium,sell,1,1746653818.341748
2052,DogmatixCo,sell,1,1746653818.345649
2053,Goscinnyium,sell,1,1746653818.346675
2054,DogmatixCo,sell,1,1746653818.347473
2055,MenhirCo,sell,1,1746653818.348054
2056,BoarCo,sell,1,1746653818.348404
2057,DogmatixCo,sell,1,1746653818.351529
2058,PiloteCo,sell,1,1746653818.353236
2059,Goscinnyium,sell,1,1746653818.35351
2060,DogmatixCo,sell,1,1746653818.354041
2061,BoarCo,sell,1,1746653818.354282
2062,DogmatixCo,sell,1,1746653818.357492
2063,CaesarTech,sell,1,1746653818.359842
2064,CaesarTech,sell,1,1746653818.360768
2065,RottenFishCo,sell,1,1746653818.361345
2066,MenhirCo,sell,1,1746653818.361789
2067,DogmatixCo,sell,1,1746653818.365351
2068,MenhirCo,sell,1,1746653818.3675368
2069,CaesarTech,sell,1,1746653818.369707
2070,Reneium,sell,1,1746653818.370195
2071,DogmatixCo,sell,1,1746653818.37072
2072,MenhirCo,sell,1,1746653818.375805
2073,LutetiaTech,sell,1,1746653818.3775501
2074,LutetiaTech,sell,1,1746653818.377663
2075,LutetiaTech,sell,1,1746653818.377824
2076,LutetiaTech,sell,1,1746653818.3945
2077,LutetiaTech,sell,1,1746653818.397402
2078,LutetiaTech,sell,1,1746653818.43345
2079,LutetiaTech,sell,1,1746653818.439221
2080,LutetiaTech,sell,1,1746653818.466808
2081,LutetiaTech,sell,1,1746653818.675924
2082,DogmatixCo,sell,1,1746653818.676235
2083,DogmatixCo,sell,1,1746653818.676585
2084,Goscinnyium,sell,1,1746653818.677191
2085,LutetiaTech,sell,1,1746653818.683129
2086,DogmatixCo,sell,1,1746653818.68351
2087,DogmatixCo,sell,1,1746653818.684156
2088,DogmatixCo,sell,1,1746653818.684628
2089,Goscinnyium,sell,1,1746653818.685154
2090,LutetiaTech,sell,1,1746653818.6890152
2091,DogmatixCo,sell,1,1746653818.689471
2092,DogmatixCo,sell,1,1746653818.689992
2093,DogmatixCo,sell,1,1746653818.6907232
2094,Goscinnyium,sell,1,1746653818.691417
2095,LutetiaTech,sell,1,1746653818.695355
2096,DogmatixCo,sell,1,1746653818.6959932
2097,DogmatixCo,sell,1,1746653818.697227
2098,PiloteCo,sell,1,1746653818.697719
2099,CaesarTech,sell,1,1746653818.69839
2100,LutetiaTech,sell,1,1746653818.7109911
2101,LutetiaTech,sell,1,1746653818.721187
2102,DogmatixCo,sell,1,1746653818.737848
2103,PiloteCo,sell,1,1746653818.742909
2104,CaesarTech,sell,1,1746653818.754869
2105,LutetiaTech,sell,1,1746653818.772034
2106,LutetiaTech,sell,1,1746653818.77281
2107,DogmatixCo,sell,1,1746653818.773097
2108,LutetiaTech,sell,1,1746653818.773841
2109,CaesarTech,sell,1,1746653818.775122
2110,MenhirCo,sell,1,1746653818.779317
2111,LutetiaTech,sell,1,1746653818.7797298
2112,Goscinnyium,sell,1,1746653818.780533
2113,CaesarTech,sell,1,1746653818.78085
2114,Goscinnyium,sell,1,1746653818.781178
2115,MenhirCo,sell,1,1746653818.7853582
2116,MenhirCo,sell,1,1746653818.786638
2117,MenhirCo,sell,1,1746653818.786957
2118,BoarCo,sell,1,1746653818.7875211
2119,LutetiaTech,sell,1,1746653818.787749
2120,PiloteCo,sell,1,1746653818.791289
2121,MenhirCo,sell,1,1746653818.792599
2122,LutetiaTech,sell,1,1746653818.7934809
2123,BoarCo,sell,1,1746653818.794792
2124,BoarCo,sell,1,1746653818.7954051
2125,PiloteCo,sell,1,1746653818.799402
2126,PiloteCo,sell,1,1746653818.800618
2127,PiloteCo,sell,1,1746653818.80169
2128,LutetiaTech,sell,1,1746653818.802303
2129,PiloteCo,sell,1,1746653818.808662
2130,LutetiaTech,sell,1,1746653818.809407
2131,PiloteCo,sell,1,1746653818.809511
2132,PiloteCo,sell,1,1746653818.80969
2133,PiloteCo,sell,1,1746653818.8219619
2134,LutetiaTech,sell,1,1746653818.822386
2135,PiloteCo,sell,1,1746653818.823446
2136,CaesarTech,sell,1,1746653818.824283
2137,LutetiaTech,sell,1,1746653818.831689
2138,CaesarTech,sell,1,1746653818.8340192
2139,PiloteCo,sell,1,1746653818.83565
2140,DogmatixCo,sell,1,1746653818.844852
2141,CaesarTech,sell,1,1746653818.8451252
2142,Goscinnyium,sell,1,1746653818.845263
2143,DogmatixCo,sell,1,1746653818.854791
2144,Reneium,sell,1,1746653819.066198
2145,DogmatixCo,sell,1,1746653819.0669692
2146,GameStart,sell,1,1746653819.068803
2147,CaesarTech,sell,1,1746653819.0708952
2148,LutetiaTech,sell,1,1746653819.071276
2149,Reneium,sell,1,1746653819.072832
2150,DogmatixCo,sell,1,1746653819.0735302
2151,GameStart,sell,1,1746653819.0754392
2152,LutetiaTech,sell,1,1746653819.077941
2153,BoarCo,sell,1,1746653819.07899
2154,Reneium,sell,1,1746653819.079286
2155,DogmatixCo,sell,1,1746653819.079946
2156,GameStart,sell,1,1746653819.0806952
2157,LutetiaTech,sell,1,1746653819.084171
2158,Reneium,sell,1,1746653819.0859442
2159,DogmatixCo,sell,1,1746653819.086189
2160,BoarCo,sell,1,1746653819.087025
2161,GameStart,sell,1,1746653819.088126
2162,LutetiaTech,sell,1,1746653819.091986
2163,BoarCo,sell,1,1746653819.09328
2164,DogmatixCo,sell,1,1746653819.093654
2165,Reneium,sell,1,1746653819.0941849
2166,GameStart,sell,1,1746653819.094663
2167,LutetiaTech,sell,1,1746653819.0983481
2168,Reneium,sell,1,1746653819.0996292
2169,DogmatixCo,sell,1,1746653819.100231
2170,Reneium,sell,1,1746653819.100637
2171,BoarCo,sell,1,1746653819.101108
2172,LutetiaTech,sell,1,1746653819.105574
2173,Reneium,sell,1,1746653819.1096609
2174,MenhirCo,sell,1,1746653819.110199
2175,DogmatixCo,sell,1,1746653819.1108558
2176,BoarCo,sell,1,1746653819.111327
2177,LutetiaTech,sell,1,1746653819.115236
2178,Reneium,sell,1,1746653819.115778
2179,MenhirCo,sell,1,1746653819.12001
2180,BoarCo,sell,1,1746653819.1233761
2181,DogmatixCo,sell,1,1746653819.1259332
2182,LutetiaTech,sell,1,1746653819.1292539
2183,Reneium,sell,1,1746653819.130369
2184,BoarCo,sell,1,1746653819.134876
2185,DogmatixCo,sell,1,1746653819.135402
2186,MenhirCo,sell,1,1746653819.1358268
2187,LutetiaTech,sell,1,1746653819.144542
2188,GameStart,sell,1,1746653819.1451032
2189,LutetiaTech,sell,1,1746653819.1459498
2190,DogmatixCo,sell,1,1746653819.148014
2191,MenhirCo,sell,1,1746653819.150602
2192,GameStart,sell,1,1746653819.154388
2193,LutetiaTech,sell,1,1746653819.155224
2194,LutetiaTech,sell,1,1746653819.156227
2195,DogmatixCo,sell,1,1746653819.158401
2196,MenhirCo,sell,1,1746653819.1592371
2197,GameStart,sell,1,1746653819.163376
2198,RottenFishCo,sell,1,1746653819.172309
2199,LutetiaTech,sell,1,1746653819.174355
2200,MenhirCo,sell,1,1746653819.178117
2201,DogmatixCo,sell,1,1746653819.186136
2202,PiloteCo,sell,1,1746653819.1890051
2203,RottenFishCo,sell,1,1746653819.1911108
2204,LutetiaTech,sell,1,1746653819.2014852
2205,MenhirCo,sell,1,1746653819.204468
2206,DogmatixCo,sell,1,1746653819.2085
2207,Reneium,sell,1,1746653819.2207959
2208,PiloteCo,sell,1,1746653819.2246132
2209,LutetiaTech,sell,1,1746653819.235956
2210,Goscinnyium,sell,1,1746653819.2402089
2211,DogmatixCo,sell,1,1746653819.251792
2212,DogmatixCo,sell,1,1746653819.2527192
2213,PiloteCo,sell,1,1746653819.254306
2214,LutetiaTech,sell,1,1746653819.2573252
2215,Goscinnyium,sell,1,1746653819.258501
2216,CaesarTech,sell,1,1746653819.260281
2217,DogmatixCo,sell,1,1746653819.261193
2218,PiloteCo,sell,1,1746653819.261594
2219,LutetiaTech,sell,1,1746653819.2662132
2220,Goscinnyium,sell,1,1746653819.267485
2221,RottenFishCo,sell,1,1746653819.267971
2222,DogmatixCo,sell,1,1746653819.2687008
2223,PiloteCo,sell,1,1746653819.27138
2224,LutetiaTech,sell,1,1746653819.273746
2225,Goscinnyium,sell,1,1746653819.275485
2226,DogmatixCo,sell,1,1746653819.275578
2227,RottenFishCo,sell,1,1746653819.27632
2228,LutetiaTech,sell,1,1746653819.281923
2229,DogmatixCo,sell,1,1746653819.2820601
2230,Goscinnyium,sell,1,1746653819.282298
2231,RottenFishCo,sell,1,1746653819.28262
2232,DogmatixCo,sell,1,1746653819.290057
2233,LutetiaTech,sell,1,1746653819.296309
2234,RottenFishCo,sell,1,1746653819.297198
2235,DogmatixCo,sell,1,1746653819.3013918
2236,LutetiaTech,sell,1,1746653819.3028731
2237,RottenFishCo,sell,1,1746653819.315391
2238,LutetiaTech,sell,1,1746653819.317138
2239,DogmatixCo,sell,1,1746653819.319061
2240,LutetiaTech,sell,1,1746653819.3310452
2241,DogmatixCo,sell,1,1746653819.332685
2242,RottenFishCo,sell,1,1746653819.3342102
2243,LutetiaTech,sell,1,1746653819.342201
2244,DogmatixCo,sell,1,1746653819.351705
2245,RottenFishCo,sell,1,1746653819.3657558
2246,LutetiaTech,sell,1,1746653819.3727202
2247,RottenFishCo,sell,1,1746653819.37693
2248,DogmatixCo,sell,1,1746653819.377016
2249,LutetiaTech,sell,1,1746653819.380948
2250,DogmatixCo,sell,1,1746653819.387855
2251,RottenFishCo,sell,1,1746653819.3883069
2252,LutetiaTech,sell,1,1746653819.38903
2253,RottenFishCo,sell,1,1746653819.394861
2254,DogmatixCo,sell,1,1746653819.396578
2255,RottenFishCo,sell,1,1746653819.4020889
2256,DogmatixCo,sell,1,1746653819.40255
2257,Reneium,sell,1,1746653819.4080782
2258,DogmatixCo,sell,1,1746653819.408437
2259,Reneium,sell,1,1746653819.4137542
2260,DogmatixCo,sell,1,1746653819.415858
2261,DogmatixCo,sell,1,1746653819.4186409
2262,DogmatixCo,sell,1,1746653819.42193
2263,DogmatixCo,sell,1,1746653819.4231648
2264,CaesarTech,sell,1,1746653819.4282591
2265,DogmatixCo,sell,1,1746653819.429295
2266,CaesarTech,sell,1,1746653819.4355829
2267,CaesarTech,sell,1,1746653819.4542139
2268,CaesarTech,sell,1,1746653819.466274
2269,CaesarTech,sell,1,1746653819.479243
2270,Reneium,sell,1,1746653848.005277
2271,LutetiaTech,sell,1,1746653848.010858
2272,LutetiaTech,sell,1,1746653848.014574
2273,LutetiaTech,sell,1,1746653848.018176
2274,LutetiaTech,sell,1,1746653848.021614
2275,LutetiaTech,sell,1,1746653848.025248
2276,LutetiaTech,sell,1,1746653848.028778
2277,LutetiaTech,sell,1,1746653848.032043
2278,DogmatixCo,sell,1,1746653848.035052
2279,DogmatixCo,sell,1,1746653848.040108
2280,DogmatixCo,sell,1,1746653848.044811
2281,DogmatixCo,sell,1,1746653848.0496352
2282,RottenFishCo,sell,1,1746653848.052881
2283,PiloteCo,sell,1,1746653853.241554
2284,PiloteCo,sell,1,1746653853.2465332
2285,CaesarTech,sell,1,1746653853.2510898
2286,CaesarTech,sell,1,1746653853.25925
2287,CaesarTech,sell,1,1746653853.267207
2288,CaesarTech,sell,1,1746653853.2766778
2289,CaesarTech,sell,1,1746653853.2811189
2290,CaesarTech,sell,1,1746653853.285177
2291,CaesarTech,sell,1,1746653853.2893949
2292,CaesarTech,sell,1,1746653853.293717
2293,CaesarTech,sell,1,1746653853.2969978
2294,Goscinnyium,sell,1,1746653853.300094
2295,CaesarTech,sell,1,1746653853.303367
2296,BoarCo,sell,1,1746653873.6608
2297,BoarCo,sell,1,1746653873.66511
2298,PiloteCo,sell,1,1746653873.669652
2299,PiloteCo,sell,1,1746653873.674964
2300,CaesarTech,sell,1,1746653873.678357
2301,DogmatixCo,sell,1,1746653883.8661299
2302,DogmatixCo,sell,1,1746653883.871103
2303,DogmatixCo,sell,1,1746653883.874285
2304,DogmatixCo,sell,1,1746653883.877269
2305,LutetiaTech,sell,1,1746653883.8839512
2306,GameStart,sell,1,1746653883.89402
2307,CaesarTech,sell,1,1746653883.897268
2308,CaesarTech,sell,1,1746653883.9006999
